City,Pincode,Business_Category,Investment_Lakhs,Competitor_Count,Mall_Proximity,Footfall_Proxy,Rent,Youth_Pop_%,Female_Pop_%,Avg_Income,Population,Total_Area,Male_Pop_%,Success_Ratio
Nashik,422202,Bakery,13,10,0,658,44756,26,50,70879,38770,708.7,50,0.89
Nashik,422202,Shoe,23,38,0,658,44756,26,50,70879,38770,708.7,50,0.77
Nashik,422203,Cafe,16,19,1,1574,49130,29,49,77987,311059,688.0,51,0.82
Nashik,422203,Watch,15,28,1,1574,49130,29,49,77987,311059,688.0,51,0.75
Nashik,422203,Bakery,18,21,1,1574,49130,29,49,77987,311059,688.0,51,0.89
Nashik,422203,Shoe,14,30,1,1574,49130,29,49,77987,311059,688.0,51,0.77
Nashik,422207,Cafe,27,15,1,1430,25579,33,47,42204,398846,258.2,53,0.83
Nashik,422207,Watch,10,25,1,1430,25579,33,47,42204,398846,258.2,53,0.76
Nashik,422207,Bakery,17,17,1,1430,25579,33,47,42204,398846,258.2,53,0.9
Nashik,422207,Shoe,21,23,1,1430,25579,33,47,42204,398846,258.2,53,0.78
Nashik,422212,Cafe,26,22,1,1539,49504,28,49,79656,299337,855.8,51,0.82
Nashik,422212,Watch,19,38,1,1539,49504,28,49,79656,299337,855.8,51,0.75
Nashik,422212,Bakery,17,17,1,1539,49504,28,49,79656,299337,855.8,51,0.89
Nashik,422212,Shoe,21,31,1,1539,49504,28,49,79656,299337,855.8,51,0.77
Nashik,422213,Cafe,28,14,1,1211,27616,27,50,45763,187491,721.7,50,0.82
Nashik,422213,Watch,11,37,1,1211,27616,27,50,45763,187491,721.7,50,0.75
Nashik,422213,Bakery,14,22,1,1211,27616,27,50,45763,187491,721.7,50,0.89
Nashik,422213,Shoe,20,33,1,1211,27616,27,50,45763,187491,721.7,50,0.77
Nashik,422214,Cafe,19,25,1,1414,47494,26,49,73605,176757,636.6,51,0.82
Nashik,422214,Watch,12,41,1,1414,47494,26,49,73605,176757,636.6,51,0.75
Nashik,422214,Bakery,10,5,1,1414,47494,26,49,73605,176757,636.6,51,0.89
Nashik,422214,Shoe,14,33,1,1414,47494,26,49,73605,176757,636.6,51,0.77
Nashik,422222,Cafe,23,14,0,786,46576,26,47,77378,141939,862.1,53,0.83
Nashik,422222,Watch,20,26,0,786,46576,26,47,77378,141939,862.1,53,0.76
Nashik,422222,Bakery,8,3,0,786,46576,26,47,77378,141939,862.1,53,0.9
Nashik,422222,Shoe,22,20,0,786,46576,26,47,77378,141939,862.1,53,0.78
Nashik,422302,Cafe,27,20,1,1294,25242,30,48,23619,476357,77.7,52,0.82
Nashik,422302,Watch,10,30,1,1294,25242,30,48,23619,476357,77.7,52,0.75
Nashik,422302,Bakery,17,6,1,1294,25242,30,48,23619,476357,77.7,52,0.89
Nashik,422302,Shoe,20,18,1,1294,25242,30,48,23619,476357,77.7,52,0.77
Nashik,422401,Cafe,28,16,0,624,37617,28,47,68641,56399,880.1,53,0.83
Nashik,422401,Watch,12,38,0,624,37617,28,47,68641,56399,880.1,53,0.76
Nashik,422401,Bakery,15,8,0,624,37617,28,47,68641,56399,880.1,53,0.9
Nashik,422401,Shoe,16,24,0,624,37617,28,47,68641,56399,880.1,53,0.78
Nashik,422501,Cafe,18,31,0,739,36306,25,46,61341,123642,293.0,54,0.83
Nashik,422501,Watch,18,39,0,739,36306,25,46,61341,123642,293.0,54,0.76
Nashik,422501,Bakery,14,6,0,739,36306,25,46,61341,123642,293.0,54,0.9
Nashik,422501,Shoe,21,29,0,739,36306,25,46,61341,123642,293.0,54,0.78
Nashik,422502,Cafe,26,18,0,948,13724,37,48,25943,105252,613.2,52,0.82
Nashik,422502,Watch,14,36,0,948,13724,37,48,25943,105252,613.2,52,0.75
Nashik,422502,Bakery,15,13,0,948,13724,37,48,25943,105252,613.2,52,0.89
Nashik,422502,Shoe,17,21,0,948,13724,37,48,25943,105252,613.2,52,0.77
Nashik,423111,Cafe,18,15,1,1152,32105,25,48,48220,306533,350.9,52,0.82
Nashik,423111,Watch,16,30,1,1152,32105,25,48,48220,306533,350.9,52,0.75
Nashik,423111,Bakery,17,11,1,1152,32105,25,48,48220,306533,350.9,52,0.89
Nashik,423111,Shoe,17,23,1,1152,32105,25,48,48220,306533,350.9,52,0.77
Nagpur,440001,Cafe,23,24,0,1303,45414,37,46,72577,100445,518.7,54,0.83
Nagpur,440001,Watch,17,40,0,1303,45414,37,46,72577,100445,518.7,54,0.76
Nagpur,440001,Bakery,11,17,0,1303,45414,37,46,72577,100445,518.7,54,0.9
Nagpur,440001,Shoe,22,21,0,1303,45414,37,46,72577,100445,518.7,54,0.78
Nagpur,440002,Cafe,26,10,1,2310,15574,26,46,23706,482517,853.8,54,0.83
Nagpur,440002,Watch,19,34,1,2310,15574,26,46,23706,482517,853.8,54,0.76
Nagpur,440002,Bakery,15,11,1,2310,15574,26,46,23706,482517,853.8,54,0.9
Nagpur,440002,Shoe,20,18,1,2310,15574,26,46,23706,482517,853.8,54,0.78
Nagpur,440003,Cafe,30,20,1,2375,18719,30,50,28547,154761,539.5,50,0.82
Nagpur,440003,Watch,17,26,1,2375,18719,30,50,28547,154761,539.5,50,0.75
Nagpur,440003,Bakery,14,17,1,2375,18719,30,50,28547,154761,539.5,50,0.89
Nagpur,440003,Shoe,24,40,1,2375,18719,30,50,28547,154761,539.5,50,0.77
Nagpur,440004,Cafe,19,22,1,2949,39483,31,49,67265,153757,283.4,51,0.82
Nagpur,440004,Watch,18,42,1,2949,39483,31,49,67265,153757,283.4,51,0.75
Nagpur,440004,Bakery,18,7,1,2949,39483,31,49,67265,153757,283.4,51,0.89
Nagpur,440004,Shoe,25,34,1,2949,39483,31,49,67265,153757,283.4,51,0.77
Nagpur,440005,Cafe,15,22,1,2319,28135,37,50,43496,356579,241.1,50,0.82
Nagpur,440005,Watch,13,32,1,2319,28135,37,50,43496,356579,241.1,50,0.75
Nagpur,440005,Bakery,10,25,1,2319,28135,37,50,43496,356579,241.1,50,0.89
Nagpur,440005,Shoe,14,41,1,2319,28135,37,50,43496,356579,241.1,50,0.77
Nagpur,440006,Cafe,16,25,1,2361,18997,32,48,25280,445938,522.8,52,0.82
Nagpur,440006,Watch,13,31,1,2361,18997,32,48,25280,445938,522.8,52,0.75
Nagpur,440006,Bakery,17,3,1,2361,18997,32,48,25280,445938,522.8,52,0.89
Nagpur,440006,Shoe,16,31,1,2361,18997,32,48,25280,445938,522.8,52,0.77
Nagpur,440007,Cafe,17,33,1,2181,24857,35,46,45875,199781,853.9,54,0.83
Nagpur,440007,Watch,16,38,1,2181,24857,35,46,45875,199781,853.9,54,0.76
Nagpur,440007,Bakery,17,15,1,2181,24857,35,46,45875,199781,853.9,54,0.9
Nagpur,440007,Shoe,15,32,1,2181,24857,35,46,45875,199781,853.9,54,0.78
Nagpur,440008,Cafe,16,18,0,1652,28994,27,47,44600,148859,342.8,53,0.83
Nagpur,440008,Watch,17,35,0,1652,28994,27,47,44600,148859,342.8,53,0.76
Nagpur,440008,Bakery,11,18,0,1652,28994,27,47,44600,148859,342.8,53,0.9
Nagpur,440008,Shoe,16,23,0,1652,28994,27,47,44600,148859,342.8,53,0.78
Nagpur,440009,Cafe,15,17,1,2397,24279,27,47,37506,272749,557.7,53,0.83
Nagpur,440009,Watch,10,38,1,2397,24279,27,47,37506,272749,557.7,53,0.76
Nagpur,440009,Bakery,9,2,1,2397,24279,27,47,37506,272749,557.7,53,0.9
Nagpur,440009,Shoe,15,25,1,2397,24279,27,47,37506,272749,557.7,53,0.78
Nagpur,440010,Cafe,21,25,1,2687,46263,34,46,51625,329579,43.8,54,0.83
Nagpur,440010,Watch,17,37,1,2687,46263,34,46,51625,329579,43.8,54,0.76
Nagpur,440010,Bakery,13,3,1,2687,46263,34,46,51625,329579,43.8,54,0.9
Nagpur,440010,Shoe,17,27,1,2687,46263,34,46,51625,329579,43.8,54,0.78
Nagpur,440011,Cafe,29,26,1,2479,47280,37,49,76155,267177,781.2,51,0.82
Nagpur,440011,Watch,12,24,1,2479,47280,37,49,76155,267177,781.2,51,0.75
Nagpur,440011,Bakery,14,9,1,2479,47280,37,49,76155,267177,781.2,51,0.89
Nagpur,440011,Shoe,12,14,1,2479,47280,37,49,76155,267177,781.2,51,0.77
Nagpur,440012,Cafe,19,21,1,2507,33198,35,48,54677,278811,253.1,52,0.82
Nagpur,440012,Watch,18,43,1,2507,33198,35,48,54677,278811,253.1,52,0.75
Nagpur,440012,Bakery,11,20,1,2507,33198,35,48,54677,278811,253.1,52,0.89
Nagpur,440012,Shoe,18,26,1,2507,33198,35,48,54677,278811,253.1,52,0.77
Nagpur,440013,Cafe,22,17,1,2054,52476,35,47,79607,165795,272.3,53,0.83
Nagpur,440013,Watch,16,39,1,2054,52476,35,47,79607,165795,272.3,53,0.76
Nagpur,440013,Bakery,12,19,1,2054,52476,35,47,79607,165795,272.3,53,0.9
Nagpur,440013,Shoe,15,27,1,2054,52476,35,47,79607,165795,272.3,53,0.78
Nagpur,440014,Cafe,22,17,0,1489,43424,35,50,69493,86008,560.1,50,0.82
Nagpur,440014,Watch,17,27,0,1489,43424,35,50,69493,86008,560.1,50,0.75
Nagpur,440014,Bakery,12,20,0,1489,43424,35,50,69493,86008,560.1,50,0.89
Nagpur,440014,Shoe,12,43,0,1489,43424,35,50,69493,86008,560.1,50,0.77
Nagpur,440015,Cafe,22,27,0,1725,48378,25,47,68233,139565,25.3,53,0.83
Nagpur,440015,Watch,15,52,0,1725,48378,25,47,68233,139565,25.3,53,0.76
Nagpur,440015,Bakery,13,16,0,1725,48378,25,47,68233,139565,25.3,53,0.9
Nagpur,440015,Shoe,18,36,0,1725,48378,25,47,68233,139565,25.3,53,0.78
Nagpur,440016,Cafe,29,17,1,2375,24960,31,47,38673,219542,430.3,53,0.83
Nagpur,440016,Watch,14,36,1,2375,24960,31,47,38673,219542,430.3,53,0.76
Nagpur,440016,Bakery,10,4,1,2375,24960,31,47,38673,219542,430.3,53,0.9
Nagpur,440016,Shoe,18,38,1,2375,24960,31,47,38673,219542,430.3,53,0.78
Nagpur,440017,Cafe,20,16,1,2020,27441,30,48,39885,303669,381.5,52,0.82
Nagpur,440017,Watch,16,37,1,2020,27441,30,48,39885,303669,381.5,52,0.75
Nagpur,440017,Bakery,11,18,1,2020,27441,30,48,39885,303669,381.5,52,0.89
Nagpur,440017,Shoe,22,35,1,2020,27441,30,48,39885,303669,381.5,52,0.77
Nagpur,440018,Cafe,21,10,0,1625,31933,30,47,49414,125034,123.7,53,0.83
Nagpur,440018,Watch,13,27,0,1625,31933,30,47,49414,125034,123.7,53,0.76
Nagpur,440018,Bakery,11,15,0,1625,31933,30,47,49414,125034,123.7,53,0.9
Nagpur,440018,Shoe,22,25,0,1625,31933,30,47,49414,125034,123.7,53,0.78
Nagpur,440019,Cafe,21,27,1,2656,61767,33,46,78681,385008,53.3,54,0.83
Nagpur,440019,Watch,16,28,1,2656,61767,33,46,78681,385008,53.3,54,0.76
Nagpur,440019,Bakery,11,7,1,2656,61767,33,46,78681,385008,53.3,54,0.9
Nagpur,440019,Shoe,12,31,1,2656,61767,33,46,78681,385008,53.3,54,0.78
Nagpur,440020,Cafe,18,11,1,1981,44438,27,48,70233,408955,622.3,52,0.82
Nagpur,440020,Watch,12,50,1,1981,44438,27,48,70233,408955,622.3,52,0.75
Nagpur,440020,Bakery,18,12,1,1981,44438,27,48,70233,408955,622.3,52,0.89
Nagpur,440020,Shoe,13,18,1,1981,44438,27,48,70233,408955,622.3,52,0.77
Nagpur,440021,Cafe,30,16,0,1317,26222,35,48,47396,116481,384.9,52,0.82
Nagpur,440021,Watch,15,38,0,1317,26222,35,48,47396,116481,384.9,52,0.75
Nagpur,440021,Bakery,14,12,0,1317,26222,35,48,47396,116481,384.9,52,0.89
Nagpur,440021,Shoe,14,27,0,1317,26222,35,48,47396,116481,384.9,52,0.77
Nagpur,440022,Cafe,18,21,0,1643,40916,32,47,60179,103593,229.7,53,0.83
Nagpur,440022,Watch,12,50,0,1643,40916,32,47,60179,103593,229.7,53,0.76
Nagpur,440022,Bakery,11,6,0,1643,40916,32,47,60179,103593,229.7,53,0.9
Nagpur,440022,Shoe,14,32,0,1643,40916,32,47,60179,103593,229.7,53,0.78
Nagpur,440023,Cafe,15,32,1,1977,47432,38,46,78486,438620,854.5,54,0.83
Nagpur,440023,Watch,13,40,1,1977,47432,38,46,78486,438620,854.5,54,0.76
Nagpur,440023,Bakery,9,11,1,1977,47432,38,46,78486,438620,854.5,54,0.9
Nagpur,440023,Shoe,12,30,1,1977,47432,38,46,78486,438620,854.5,54,0.78
Nagpur,440024,Cafe,20,25,1,2920,37164,27,47,58192,403472,353.8,53,0.83
Nagpur,440024,Watch,17,25,1,2920,37164,27,47,58192,403472,353.8,53,0.76
Nagpur,440024,Bakery,9,6,1,2920,37164,27,47,58192,403472,353.8,53,0.9
Nagpur,440024,Shoe,20,32,1,2920,37164,27,47,58192,403472,353.8,53,0.78
Nagpur,440025,Cafe,21,19,1,2657,47662,38,46,75282,227636,695.1,54,0.83
Nagpur,440025,Watch,19,41,1,2657,47662,38,46,75282,227636,695.1,54,0.76
Nagpur,440025,Bakery,17,10,1,2657,47662,38,46,75282,227636,695.1,54,0.9
Nagpur,440025,Shoe,22,40,1,2657,47662,38,46,75282,227636,695.1,54,0.78
Nagpur,440026,Cafe,16,23,1,2292,41757,28,49,63220,421795,817.5,51,0.82
Nagpur,440026,Watch,16,30,1,2292,41757,28,49,63220,421795,817.5,51,0.75
Nagpur,440026,Bakery,15,3,1,2292,41757,28,49,63220,421795,817.5,51,0.89
Nagpur,440026,Shoe,12,40,1,2292,41757,28,49,63220,421795,817.5,51,0.77
Nagpur,440027,Cafe,17,17,1,2461,26305,29,47,38167,369999,439.7,53,0.83
Nagpur,440027,Watch,13,38,1,2461,26305,29,47,38167,369999,439.7,53,0.76
Nagpur,440027,Bakery,8,11,1,2461,26305,29,47,38167,369999,439.7,53,0.9
Nagpur,440027,Shoe,22,37,1,2461,26305,29,47,38167,369999,439.7,53,0.78
Nagpur,440028,Cafe,22,26,0,1414,33644,34,47,55760,89222,672.0,53,0.83
Nagpur,440028,Watch,12,39,0,1414,33644,34,47,55760,89222,672.0,53,0.76
Nagpur,440028,Bakery,9,2,0,1414,33644,34,47,55760,89222,672.0,53,0.9
Nagpur,440028,Shoe,15,30,0,1414,33644,34,47,55760,89222,672.0,53,0.78
Nagpur,440030,Cafe,21,21,1,2605,32768,25,50,60042,312633,730.1,50,0.82
Nagpur,440030,Watch,10,29,1,2605,32768,25,50,60042,312633,730.1,50,0.75
Nagpur,440030,Bakery,18,7,1,2605,32768,25,50,60042,312633,730.1,50,0.89
Nagpur,440030,Shoe,18,29,1,2605,32768,25,50,60042,312633,730.1,50,0.77
Nagpur,440032,Cafe,30,17,0,1076,18892,29,47,29479,70591,835.0,53,0.83
Nagpur,440032,Watch,17,36,0,1076,18892,29,47,29479,70591,835.0,53,0.76
Nagpur,440032,Bakery,11,8,0,1076,18892,29,47,29479,70591,835.0,53,0.9
Nagpur,440032,Shoe,13,36,0,1076,18892,29,47,29479,70591,835.0,53,0.78
Nagpur,440033,Cafe,30,20,1,2790,26647,38,48,35284,329016,163.0,52,0.82
Nagpur,440033,Watch,17,31,1,2790,26647,38,48,35284,329016,163.0,52,0.75
Nagpur,440033,Bakery,15,3,1,2790,26647,38,48,35284,329016,163.0,52,0.89
Nagpur,440033,Shoe,24,29,1,2790,26647,38,48,35284,329016,163.0,52,0.77
Nagpur,440034,Cafe,15,14,1,2328,15526,38,47,21813,307314,331.0,53,0.83
Nagpur,440034,Watch,18,50,1,2328,15526,38,47,21813,307314,331.0,53,0.76
Nagpur,440034,Bakery,16,19,1,2328,15526,38,47,21813,307314,331.0,53,0.9
Nagpur,440034,Shoe,18,27,1,2328,15526,38,47,21813,307314,331.0,53,0.78
Nagpur,440035,Cafe,19,20,1,3013,18913,36,48,28632,317673,311.8,52,0.82
Nagpur,440035,Watch,19,43,1,3013,18913,36,48,28632,317673,311.8,52,0.75
Nagpur,440035,Bakery,8,11,1,3013,18913,36,48,28632,317673,311.8,52,0.89
Nagpur,440035,Shoe,14,37,1,3013,18913,36,48,28632,317673,311.8,52,0.77
Nagpur,440036,Cafe,17,13,1,2251,18138,37,48,21366,202333,66.7,52,0.82
Nagpur,440036,Watch,14,34,1,2251,18138,37,48,21366,202333,66.7,52,0.75
Nagpur,440036,Bakery,14,5,1,2251,18138,37,48,21366,202333,66.7,52,0.89
Nagpur,440036,Shoe,19,34,1,2251,18138,37,48,21366,202333,66.7,52,0.77
Nagpur,440037,Cafe,16,21,1,3003,37339,35,50,60489,387566,552.9,50,0.82
Nagpur,440037,Watch,16,36,1,3003,37339,35,50,60489,387566,552.9,50,0.75
Nagpur,440037,Bakery,18,23,1,3003,37339,35,50,60489,387566,552.9,50,0.89
Nagpur,440037,Shoe,20,43,1,3003,37339,35,50,60489,387566,552.9,50,0.77
Nagpur,441001,Cafe,17,25,1,2215,41871,37,47,69849,447674,836.8,53,0.83
Nagpur,441001,Watch,16,26,1,2215,41871,37,47,69849,447674,836.8,53,0.76
Nagpur,441001,Bakery,17,8,1,2215,41871,37,47,69849,447674,836.8,53,0.9
Nagpur,441001,Shoe,25,31,1,2215,41871,37,47,69849,447674,836.8,53,0.78
Nagpur,441003,Cafe,29,12,1,2328,22936,36,49,34513,290750,509.6,51,0.82
Nagpur,441003,Watch,18,34,1,2328,22936,36,49,34513,290750,509.6,51,0.75
Nagpur,441003,Bakery,11,23,1,2328,22936,36,49,34513,290750,509.6,51,0.89
Nagpur,441003,Shoe,20,28,1,2328,22936,36,49,34513,290750,509.6,51,0.77
Nagpur,441009,Cafe,30,20,0,1134,25136,36,50,25085,124472,25.5,50,0.82
Nagpur,441009,Watch,13,24,0,1134,25136,36,50,25085,124472,25.5,50,0.75
Nagpur,441009,Bakery,8,19,0,1134,25136,36,50,25085,124472,25.5,50,0.89
Nagpur,441009,Shoe,15,32,0,1134,25136,36,50,25085,124472,25.5,50,0.77
Nagpur,441101,Cafe,20,21,1,2496,28055,30,47,46643,217814,738.0,53,0.83
Nagpur,441101,Watch,14,41,1,2496,28055,30,47,46643,217814,738.0,53,0.76
Nagpur,441101,Bakery,12,16,1,2496,28055,30,47,46643,217814,738.0,53,0.9
Nagpur,441101,Shoe,24,31,1,2496,28055,30,47,46643,217814,738.0,53,0.78
Nagpur,441104,Cafe,25,15,1,2294,24811,26,48,41627,163107,279.8,52,0.82
Nagpur,441104,Watch,13,39,1,2294,24811,26,48,41627,163107,279.8,52,0.75
Nagpur,441104,Bakery,12,3,1,2294,24811,26,48,41627,163107,279.8,52,0.89
Nagpur,441104,Shoe,14,18,1,2294,24811,26,48,41627,163107,279.8,52,0.77
Nagpur,441110,Cafe,27,18,1,2923,42669,26,46,60822,279957,196.8,54,0.83
Nagpur,441110,Watch,19,22,1,2923,42669,26,46,60822,279957,196.8,54,0.76
Nagpur,441110,Bakery,18,18,1,2923,42669,26,46,60822,279957,196.8,54,0.9
Nagpur,441110,Shoe,12,27,1,2923,42669,26,46,60822,279957,196.8,54,0.78
Nagpur,441122,Cafe,25,20,1,1896,16639,35,48,22519,273347,786.3,52,0.82
Nagpur,441122,Watch,20,36,1,1896,16639,35,48,22519,273347,786.3,52,0.75
Nagpur,441122,Bakery,11,19,1,1896,16639,35,48,22519,273347,786.3,52,0.89
Nagpur,441122,Shoe,12,22,1,1896,16639,35,48,22519,273347,786.3,52,0.77
Nagpur,441202,Cafe,16,23,1,2368,31131,35,47,47254,192931,874.5,53,0.83
Nagpur,441202,Watch,17,29,1,2368,31131,35,47,47254,192931,874.5,53,0.76
Nagpur,441202,Bakery,10,4,1,2368,31131,35,47,47254,192931,874.5,53,0.9
Nagpur,441202,Shoe,18,22,1,2368,31131,35,47,47254,192931,874.5,53,0.78
Nagpur,441203,Cafe,26,8,1,2160,26788,27,48,43691,456710,891.1,52,0.82
Nagpur,441203,Watch,18,29,1,2160,26788,27,48,43691,456710,891.1,52,0.75
Nagpur,441203,Bakery,16,19,1,2160,26788,27,48,43691,456710,891.1,52,0.89
Nagpur,441203,Shoe,17,34,1,2160,26788,27,48,43691,456710,891.1,52,0.77
Nagpur,441204,Cafe,28,20,1,2664,35862,29,47,55416,229434,583.9,53,0.83
Nagpur,441204,Watch,18,25,1,2664,35862,29,47,55416,229434,583.9,53,0.76
Nagpur,441204,Bakery,9,18,1,2664,35862,29,47,55416,229434,583.9,53,0.9
Nagpur,441204,Shoe,19,22,1,2664,35862,29,47,55416,229434,583.9,53,0.78
Nagpur,441504,Cafe,29,22,1,2331,36983,27,50,59384,247255,500.7,50,0.82
Nagpur,441504,Watch,13,42,1,2331,36983,27,50,59384,247255,500.7,50,0.75
Nagpur,441504,Bakery,8,5,1,2331,36983,27,50,59384,247255,500.7,50,0.89
Nagpur,441504,Shoe,15,34,1,2331,36983,27,50,59384,247255,500.7,50,0.77
Thane,400106,Cafe,30,24,1,2738,33470,25,50,51407,402602,880.7,50,0.82
Thane,400106,Watch,17,33,1,2738,33470,25,50,51407,402602,880.7,50,0.75
Thane,400106,Bakery,12,5,1,2738,33470,25,50,51407,402602,880.7,50,0.89
Thane,400106,Shoe,25,28,1,2738,33470,25,50,51407,402602,880.7,50,0.77
Thane,400301,Cafe,29,21,1,2320,47624,32,50,79517,239052,569.0,50,0.82
Thane,400301,Watch,17,32,1,2320,47624,32,50,79517,239052,569.0,50,0.75
Thane,400301,Bakery,11,10,1,2320,47624,32,50,79517,239052,569.0,50,0.89
Thane,400301,Shoe,17,36,1,2320,47624,32,50,79517,239052,569.0,50,0.77
Thane,400601,Cafe,18,22,0,1593,35225,36,46,55784,131014,621.6,54,0.83
Thane,400601,Watch,20,44,0,1593,35225,36,46,55784,131014,621.6,54,0.76
Thane,400601,Bakery,16,8,0,1593,35225,36,46,55784,131014,621.6,54,0.9
Thane,400601,Shoe,12,30,0,1593,35225,36,46,55784,131014,621.6,54,0.78
Thane,400602,Cafe,29,11,1,2691,35576,36,48,54720,240385,178.8,52,0.82
Thane,400602,Watch,19,42,1,2691,35576,36,48,54720,240385,178.8,52,0.75
Thane,400602,Bakery,10,15,1,2691,35576,36,48,54720,240385,178.8,52,0.89
Thane,400602,Shoe,14,15,1,2691,35576,36,48,54720,240385,178.8,52,0.77
Bhiwandi,400603,Cafe,16,29,0,476,21714,32,46,41296,116400,502.6,54,0.83
Bhiwandi,400603,Watch,12,40,0,476,21714,32,46,41296,116400,502.6,54,0.76
Bhiwandi,400603,Bakery,16,8,0,476,21714,32,46,41296,116400,502.6,54,0.9
Bhiwandi,400603,Shoe,22,27,0,476,21714,32,46,41296,116400,502.6,54,0.78
Bhiwandi,400604,Cafe,26,27,0,407,29274,37,48,45217,63612,194.5,52,0.82
Bhiwandi,400604,Watch,15,38,0,407,29274,37,48,45217,63612,194.5,52,0.75
Bhiwandi,400604,Bakery,8,10,0,407,29274,37,48,45217,63612,194.5,52,0.89
Bhiwandi,400604,Shoe,19,24,0,407,29274,37,48,45217,63612,194.5,52,0.77
Thane,400605,Cafe,18,28,0,1757,28918,33,49,48484,120292,796.3,51,0.82
Thane,400605,Watch,11,43,0,1757,28918,33,49,48484,120292,796.3,51,0.75
Thane,400605,Bakery,13,10,0,1757,28918,33,49,48484,120292,796.3,51,0.89
Thane,400605,Shoe,22,32,0,1757,28918,33,49,48484,120292,796.3,51,0.77
Bhiwandi,400606,Cafe,26,28,1,721,28853,35,49,43758,415435,793.4,51,0.82
Bhiwandi,400606,Watch,15,39,1,721,28853,35,49,43758,415435,793.4,51,0.75
Bhiwandi,400606,Bakery,11,1,1,721,28853,35,49,43758,415435,793.4,51,0.89
Bhiwandi,400606,Shoe,22,27,1,721,28853,35,49,43758,415435,793.4,51,0.77
Bhiwandi,400607,Cafe,25,19,1,912,50650,26,47,69546,395801,84.2,53,0.83
Bhiwandi,400607,Watch,17,40,1,912,50650,26,47,69546,395801,84.2,53,0.76
Bhiwandi,400607,Bakery,14,16,1,912,50650,26,47,69546,395801,84.2,53,0.9
Bhiwandi,400607,Shoe,16,16,1,912,50650,26,47,69546,395801,84.2,53,0.78
Bhiwandi,400608,Cafe,29,16,0,394,21204,36,49,33384,98849,602.8,51,0.82
Bhiwandi,400608,Watch,11,41,0,394,21204,36,49,33384,98849,602.8,51,0.75
Bhiwandi,400608,Bakery,15,3,0,394,21204,36,49,33384,98849,602.8,51,0.89
Bhiwandi,400608,Shoe,20,13,0,394,21204,36,49,33384,98849,602.8,51,0.77
Thane,400609,Cafe,22,26,1,2132,11750,27,47,22745,360248,514.0,53,0.83
Thane,400609,Watch,17,35,1,2132,11750,27,47,22745,360248,514.0,53,0.76
Thane,400609,Bakery,18,21,1,2132,11750,27,47,22745,360248,514.0,53,0.9
Thane,400609,Shoe,17,25,1,2132,11750,27,47,22745,360248,514.0,53,0.78
Bhiwandi,400610,Cafe,21,12,1,477,23657,30,48,38701,263214,375.7,52,0.82
Bhiwandi,400610,Watch,19,25,1,477,23657,30,48,38701,263214,375.7,52,0.75
Bhiwandi,400610,Bakery,12,19,1,477,23657,30,48,38701,263214,375.7,52,0.89
Bhiwandi,400610,Shoe,14,39,1,477,23657,30,48,38701,263214,375.7,52,0.77
Thane,400614,Cafe,18,18,1,2249,39995,28,46,64827,163089,219.6,54,0.83
Thane,400614,Watch,12,34,1,2249,39995,28,46,64827,163089,219.6,54,0.76
Thane,400614,Bakery,13,11,1,2249,39995,28,46,64827,163089,219.6,54,0.9
Thane,400614,Shoe,15,15,1,2249,39995,28,46,64827,163089,219.6,54,0.78
Bhiwandi,400615,Cafe,19,23,1,729,39883,35,47,63225,151151,349.2,53,0.83
Bhiwandi,400615,Watch,15,42,1,729,39883,35,47,63225,151151,349.2,53,0.76
Bhiwandi,400615,Bakery,12,14,1,729,39883,35,47,63225,151151,349.2,53,0.9
Bhiwandi,400615,Shoe,25,22,1,729,39883,35,47,63225,151151,349.2,53,0.78
Thane,400703,Cafe,28,24,0,1693,28144,35,47,51351,56282,296.5,53,0.83
Thane,400703,Watch,18,25,0,1693,28144,35,47,51351,56282,296.5,53,0.76
Thane,400703,Bakery,12,8,0,1693,28144,35,47,51351,56282,296.5,53,0.9
Thane,400703,Shoe,12,31,0,1693,28144,35,47,51351,56282,296.5,53,0.78
Thane,400706,Cafe,30,17,1,2763,49594,29,50,77639,357478,806.2,50,0.82
Thane,400706,Watch,12,51,1,2763,49594,29,50,77639,357478,806.2,50,0.75
Thane,400706,Bakery,13,7,1,2763,49594,29,50,77639,357478,806.2,50,0.89
Thane,400706,Shoe,21,21,1,2763,49594,29,50,77639,357478,806.2,50,0.77
Airoli,400708,Cafe,24,17,0,444,42396,38,48,68639,95225,777.6,52,0.82
Airoli,400708,Watch,10,25,0,444,42396,38,48,68639,95225,777.6,52,0.75
Airoli,400708,Bakery,10,16,0,444,42396,38,48,68639,95225,777.6,52,0.89
Airoli,400708,Shoe,13,21,0,444,42396,38,48,68639,95225,777.6,52,0.77
Thane,401101,Cafe,20,20,1,2296,28055,30,47,46643,217814,738.0,53,0.83
Thane,401101,Watch,14,28,1,2296,28055,30,47,46643,217814,738.0,53,0.76
Thane,401101,Bakery,12,15,1,2296,28055,30,47,46643,217814,738.0,53,0.9
Thane,401101,Shoe,24,23,1,2296,28055,30,47,46643,217814,738.0,53,0.78
Thane,401201,Cafe,16,24,0,1231,15957,31,49,28761,131619,178.0,51,0.82
Thane,401201,Watch,12,37,0,1231,15957,31,49,28761,131619,178.0,51,0.75
Thane,401201,Bakery,17,17,0,1231,15957,31,49,28761,131619,178.0,51,0.89
Thane,401201,Shoe,15,26,0,1231,15957,31,49,28761,131619,178.0,51,0.77
